show_id;type;title;release_year;added_year;duration_value;movie_min;tv_seasons;CountryName;MovieClassification
s3074;Movie;Road Trip: Beer Pong;2009;2020;97;97;NULL;United States;Comedies
s3075;TV Show;Save Me;2017;2020;1;NULL;1;South Korea;International TV Shows
s3075;TV Show;Save Me;2017;2020;1;NULL;1;South Korea;Korean TV Shows
s3075;TV Show;Save Me;2017;2020;1;NULL;1;South Korea;TV Dramas
s3076;TV Show;Spinning Out;2020;2020;1;NULL;1;United States;TV Dramas
s3077;TV Show;The Bride of Habaek;2017;2020;1;NULL;1;South Korea;International TV Shows
s3077;TV Show;The Bride of Habaek;2017;2020;1;NULL;1;South Korea;Korean TV Shows
s3077;TV Show;The Bride of Habaek;2017;2020;1;NULL;1;South Korea;Romantic TV Shows
s3078;Movie;Aaviri;2019;2019;110;110;NULL;India;Horror Movies
s3078;Movie;Aaviri;2019;2019;110;110;NULL;India;International Movies
s3078;Movie;Aaviri;2019;2019;110;110;NULL;India;Thrillers
s3079;Movie;Albert Pinto Ko Gussa Kyun Aata Hai?;2019;2019;85;85;NULL;India;Dramas
s3079;Movie;Albert Pinto Ko Gussa Kyun Aata Hai?;2019;2019;85;85;NULL;India;Independent Movies
s3079;Movie;Albert Pinto Ko Gussa Kyun Aata Hai?;2019;2019;85;85;NULL;India;International Movies
s308;Movie;Aftermath;2021;2021;115;115;NULL;United States;Horror Movies
s3080;TV Show;ARASHI's Diary -Voyage-;2019;2019;1;NULL;1;Japan;Docuseries
s3080;TV Show;ARASHI's Diary -Voyage-;2019;2019;1;NULL;1;Japan;International TV Shows
s3081;Movie;Benchwarmers 2: Breaking Balls;2019;2019;90;90;NULL;United States;Comedies
s3081;Movie;Benchwarmers 2: Breaking Balls;2019;2019;90;90;NULL;United States;Sports Movies
s3082;Movie;How High 2;2019;2019;89;89;NULL;United States;Comedies
s3083;TV Show;Occupied;2019;2019;3;NULL;3;Norway;International TV Shows
s3083;TV Show;Occupied;2019;2019;3;NULL;3;Sweden;International TV Shows
s3083;TV Show;Occupied;2019;2019;3;NULL;3;Norway;TV Dramas
s3083;TV Show;Occupied;2019;2019;3;NULL;3;Sweden;TV Dramas
s3083;TV Show;Occupied;2019;2019;3;NULL;3;Norway;TV Thrillers
s3083;TV Show;Occupied;2019;2019;3;NULL;3;Sweden;TV Thrillers
s3084;TV Show;Pucca: Love Recipe;2018;2019;1;NULL;1;International;Kids' TV
s3084;TV Show;Pucca: Love Recipe;2018;2019;1;NULL;1;International;Korean TV Shows
s3085;TV Show;Rainbow Ruby;2016;2019;1;NULL;1;South Korea;Kids' TV
s3085;TV Show;Rainbow Ruby;2016;2019;1;NULL;1;Canada;Kids' TV
s3085;TV Show;Rainbow Ruby;2016;2019;1;NULL;1;United States;Kids' TV
s3085;TV Show;Rainbow Ruby;2016;2019;1;NULL;1;China;Kids' TV
s3086;TV Show;Robot Trains;2018;2019;2;NULL;2;South Korea;Kids' TV
s3086;TV Show;Robot Trains;2018;2019;2;NULL;2;South Korea;Korean TV Shows
s3087;TV Show;The Degenerates;2019;2019;2;NULL;2;International;Stand-Up Comedy & Talk Shows
s3087;TV Show;The Degenerates;2019;2019;2;NULL;2;International;TV Comedies
s3088;TV Show;Yanxi Palace: Princess Adventures;2019;2019;1;NULL;1;China;International TV Shows
s3088;TV Show;Yanxi Palace: Princess Adventures;2019;2019;1;NULL;1;China;TV Dramas
s3089;TV Show;The Disastrous Life of Saiki K.: Reawakened;2019;2019;1;NULL;1;Japan;Anime Series
s3089;TV Show;The Disastrous Life of Saiki K.: Reawakened;2019;2019;1;NULL;1;Japan;International TV Shows
s309;Movie;American Masters: Inventing David Geffen;2012;2021;115;115;NULL;United States;Movies
s3090;Movie;Hot Gimmick: Girl Meets Boy;2019;2019;120;120;NULL;Japan;Dramas
s3090;Movie;Hot Gimmick: Girl Meets Boy;2019;2019;120;120;NULL;Japan;International Movies
s3091;Movie;Blitz Patrollie;2013;2019;102;102;NULL;South Africa;Action & Adventure
s3091;Movie;Blitz Patrollie;2013;2019;102;102;NULL;South Africa;Comedies
s3091;Movie;Blitz Patrollie;2013;2019;102;102;NULL;South Africa;International Movies
s3092;Movie;El Pepe, a Supreme Life;2018;2019;73;73;NULL;Argentina;Documentaries
s3092;Movie;El Pepe, a Supreme Life;2018;2019;73;73;NULL;Uruguay;Documentaries
s3092;Movie;El Pepe, a Supreme Life;2018;2019;73;73;NULL;Serbia;Documentaries
s3092;Movie;El Pepe, a Supreme Life;2018;2019;73;73;NULL;Argentina;International Movies
s3092;Movie;El Pepe, a Supreme Life;2018;2019;73;73;NULL;Uruguay;International Movies
s3092;Movie;El Pepe, a Supreme Life;2018;2019;73;73;NULL;Serbia;International Movies
s3093;TV Show;Kevin Hart: Don’t F**k This Up;2019;2019;1;NULL;1;United States;Docuseries
s3094;Movie;The Vendor;2018;2019;103;103;NULL;International;Comedies
s3094;Movie;The Vendor;2018;2019;103;103;NULL;International;International Movies
s3095;Movie;The App;2019;2019;79;79;NULL;Italy;Dramas
s3095;Movie;The App;2019;2019;79;79;NULL;Italy;Independent Movies
s3095;Movie;The App;2019;2019;79;79;NULL;Italy;International Movies
s3096;TV Show;The Bonfire of Destiny;2019;2019;1;NULL;1;France;International TV Shows
s3096;TV Show;The Bonfire of Destiny;2019;2019;1;NULL;1;France;TV Dramas
s3097;TV Show;You;2019;2019;2;NULL;2;United States;Crime TV Shows
s3097;TV Show;You;2019;2019;2;NULL;2;United States;Romantic TV Shows
s3097;TV Show;You;2019;2019;2;NULL;2;United States;TV Dramas
s3098;Movie;Doom: Annihilation;2019;2019;97;97;NULL;United States;Action & Adventure
s3098;Movie;Doom: Annihilation;2019;2019;97;97;NULL;United States;Horror Movies
s3098;Movie;Doom: Annihilation;2019;2019;97;97;NULL;United States;Sci-Fi & Fantasy
s3099;Movie;Fireworks;2017;2019;91;91;NULL;Japan;Anime Features
s3099;Movie;Fireworks;2017;2019;91;91;NULL;Japan;Romantic Movies
s31;Movie;Ankahi Kahaniya;2021;2021;111;111;NULL;International;Dramas
s31;Movie;Ankahi Kahaniya;2021;2021;111;111;NULL;International;Independent Movies
s31;Movie;Ankahi Kahaniya;2021;2021;111;111;NULL;International;International Movies
s310;TV Show;Car Masters: Rust to Riches;2021;2021;3;NULL;3;International;Reality TV
s3100;Movie;Grand-Daddy Day Care;2019;2019;96;96;NULL;United States;Children & Family Movies
s3100;Movie;Grand-Daddy Day Care;2019;2019;96;96;NULL;United States;Comedies
s3101;Movie;Jarhead: Law of Return;2019;2019;103;103;NULL;Israel;Action & Adventure
s3101;Movie;Jarhead: Law of Return;2019;2019;103;103;NULL;United States;Action & Adventure
s3101;Movie;Jarhead: Law of Return;2019;2019;103;103;NULL;Israel;Dramas
s3101;Movie;Jarhead: Law of Return;2019;2019;103;103;NULL;United States;Dramas
s3102;Movie;MFKZ;2017;2019;95;95;NULL;France;Action & Adventure
s3102;Movie;MFKZ;2017;2019;95;95;NULL;Japan;Action & Adventure
s3102;Movie;MFKZ;2017;2019;95;95;NULL;France;Comedies
s3102;Movie;MFKZ;2017;2019;95;95;NULL;Japan;Comedies
s3102;Movie;MFKZ;2017;2019;95;95;NULL;France;International Movies
s3102;Movie;MFKZ;2017;2019;95;95;NULL;Japan;International Movies
s3103;Movie;Sweetheart;2019;2019;83;83;NULL;United States;Horror Movies
s3103;Movie;Sweetheart;2019;2019;83;83;NULL;United States;Sci-Fi & Fantasy
s3103;Movie;Sweetheart;2019;2019;83;83;NULL;United States;Thrillers
s3104;TV Show;CAROLE & TUESDAY;2019;2019;2;NULL;2;Japan;Anime Series
s3104;TV Show;CAROLE & TUESDAY;2019;2019;2;NULL;2;Japan;International TV Shows
s3104;TV Show;CAROLE & TUESDAY;2019;2019;2;NULL;2;Japan;Teen TV Shows
s3105;Movie;Como ca?do del cielo;2019;2019;117;117;NULL;Mexico;Comedies
s3105;Movie;Como ca?do del cielo;2019;2019;117;117;NULL;Mexico;International Movies
s3105;Movie;Como ca?do del cielo;2019;2019;117;117;NULL;Mexico;Music & Musicals
s3106;Movie;John Mulaney & The Sack Lunch Bunch;2019;2019;70;70;NULL;United States;Children & Family Movies
s3106;Movie;John Mulaney & The Sack Lunch Bunch;2019;2019;70;70;NULL;United States;Comedies
s3107;TV Show;Lost in Space;2019;2019;2;NULL;2;United States;TV Action & Adventure
s3107;TV Show;Lost in Space;2019;2019;2;NULL;2;United States;TV Dramas
s3107;TV Show;Lost in Space;2019;2019;2;NULL;2;United States;TV Sci-Fi & Fantasy
s3108;Movie;Jacob's Ladder;2019;2019;90;90;NULL;United States;Thrillers
s3109;TV Show;Private Practice;2012;2019;6;NULL;6;United States;TV Comedies
s3109;TV Show;Private Practice;2012;2019;6;NULL;6;United States;TV Dramas
s311;TV Show;Cocaine Cowboys: The Kings of Miami;2021;2021;1;NULL;1;United States;Crime TV Shows
s311;TV Show;Cocaine Cowboys: The Kings of Miami;2021;2021;1;NULL;1;United States;Docuseries
s3110;Movie;Back of the Net;2019;2019;86;86;NULL;Australia;Children & Family Movies
s3110;Movie;Back of the Net;2019;2019;86;86;NULL;Australia;Sports Movies
s3111;Movie;Lost in London;2017;2019;86;86;NULL;Nigeria;Comedies
s3111;Movie;Lost in London;2017;2019;86;86;NULL;Nigeria;International Movies
s3112;TV Show;Agent;2019;2019;1;NULL;1;Mauritius;International TV Shows
s3112;TV Show;Agent;2019;2019;1;NULL;1;South Africa;International TV Shows
s3112;TV Show;Agent;2019;2019;1;NULL;1;Mauritius;TV Dramas
s3112;TV Show;Agent;2019;2019;1;NULL;1;South Africa;TV Dramas
s3113;Movie;Being Mrs Elliot;2014;2019;113;113;NULL;Nigeria;Dramas
s3113;Movie;Being Mrs Elliot;2014;2019;113;113;NULL;Nigeria;International Movies
s3113;Movie;Being Mrs Elliot;2014;2019;113;113;NULL;Nigeria;Romantic Movies
s3114;Movie;Falz Experience;2018;2019;82;82;NULL;International;International Movies
s3114;Movie;Falz Experience;2018;2019;82;82;NULL;International;Music & Musicals
s3115;Movie;Iyore;2015;2019;141;141;NULL;Nigeria;Dramas
s3115;Movie;Iyore;2015;2019;141;141;NULL;Nigeria;International Movies
s3115;Movie;Iyore;2015;2019;141;141;NULL;Nigeria;Romantic Movies
s3116;Movie;The First Lady;2015;2019;107;107;NULL;International;Dramas
s3116;Movie;The First Lady;2015;2019;107;107;NULL;International;International Movies
s3117;Movie;The Two Popes;2019;2019;126;126;NULL;United Kingdom;Dramas
s3117;Movie;The Two Popes;2019;2019;126;126;NULL;Italy;Dramas
s3118;TV Show;The Witcher;2019;2019;1;NULL;1;United States;International TV Shows
s3118;TV Show;The Witcher;2019;2019;1;NULL;1;Poland;International TV Shows
s3118;TV Show;The Witcher;2019;2019;1;NULL;1;United States;TV Action & Adventure
s3118;TV Show;The Witcher;2019;2019;1;NULL;1;Poland;TV Action & Adventure
s3118;TV Show;The Witcher;2019;2019;1;NULL;1;United States;TV Dramas
s3118;TV Show;The Witcher;2019;2019;1;NULL;1;Poland;TV Dramas
s3119;Movie;After the Raid;2019;2019;25;25;NULL;United States;Documentaries
s3119;Movie;After the Raid;2019;2019;25;25;NULL;Mexico;Documentaries
s3119;Movie;After the Raid;2019;2019;25;25;NULL;United States;International Movies
s3119;Movie;After the Raid;2019;2019;25;25;NULL;Mexico;International Movies
s312;TV Show;Control Z;2021;2021;2;NULL;2;Mexico;International TV Shows
s312;TV Show;Control Z;2021;2021;2;NULL;2;Mexico;Spanish-Language TV Shows
s312;TV Show;Control Z;2021;2021;2;NULL;2;Mexico;TV Dramas
s3120;TV Show;Twice Upon A Time;2019;2019;1;NULL;1;France;International TV Shows
s3120;TV Show;Twice Upon A Time;2019;2019;1;NULL;1;France;Romantic TV Shows
s3120;TV Show;Twice Upon A Time;2019;2019;1;NULL;1;France;TV Dramas
s3121;TV Show;Ultraviolet;2019;2019;2;NULL;2;Poland;Crime TV Shows
s3121;TV Show;Ultraviolet;2019;2019;2;NULL;2;Poland;International TV Shows
s3121;TV Show;Ultraviolet;2019;2019;2;NULL;2;Poland;TV Dramas
s3122;TV Show;Don't F**k with Cats: Hunting an Internet Killer;2019;2019;1;NULL;1;United Kingdom;Crime TV Shows
s3122;TV Show;Don't F**k with Cats: Hunting an Internet Killer;2019;2019;1;NULL;1;United States;Crime TV Shows
s3122;TV Show;Don't F**k with Cats: Hunting an Internet Killer;2019;2019;1;NULL;1;United Kingdom;Docuseries
s3122;TV Show;Don't F**k with Cats: Hunting an Internet Killer;2019;2019;1;NULL;1;United States;Docuseries
s3123;TV Show;Soundtrack;2019;2019;1;NULL;1;United States;Romantic TV Shows
s3123;TV Show;Soundtrack;2019;2019;1;NULL;1;United States;TV Dramas
s3124;Movie;Ronny Chieng: Asian Comedian Destroys America!;2019;2019;63;63;NULL;United States;Stand-Up Comedy
s3125;Movie;Sincerely Yours, Dhaka;2018;2019;136;136;NULL;Bangladesh;Comedies
s3125;Movie;Sincerely Yours, Dhaka;2018;2019;136;136;NULL;Bangladesh;Dramas
s3125;Movie;Sincerely Yours, Dhaka;2018;2019;136;136;NULL;Bangladesh;Independent Movies
s3126;Movie;The Danish Girl;2015;2019;120;120;NULL;United Kingdom;Dramas
s3126;Movie;The Danish Girl;2015;2019;120;120;NULL;United States;Dramas
s3126;Movie;The Danish Girl;2015;2019;120;120;NULL;Germany;Dramas
s3126;Movie;The Danish Girl;2015;2019;120;120;NULL;Denmark;Dramas
s3126;Movie;The Danish Girl;2015;2019;120;120;NULL;Belgium;Dramas
s3126;Movie;The Danish Girl;2015;2019;120;120;NULL;Japan;Dramas
s3126;Movie;The Danish Girl;2015;2019;120;120;NULL;United Kingdom;Independent Movies
s3126;Movie;The Danish Girl;2015;2019;120;120;NULL;United States;Independent Movies
s3126;Movie;The Danish Girl;2015;2019;120;120;NULL;Germany;Independent Movies
s3126;Movie;The Danish Girl;2015;2019;120;120;NULL;Denmark;Independent Movies
s3126;Movie;The Danish Girl;2015;2019;120;120;NULL;Belgium;Independent Movies
s3126;Movie;The Danish Girl;2015;2019;120;120;NULL;Japan;Independent Movies
s3126;Movie;The Danish Girl;2015;2019;120;120;NULL;United Kingdom;International Movies
s3126;Movie;The Danish Girl;2015;2019;120;120;NULL;United States;International Movies
s3126;Movie;The Danish Girl;2015;2019;120;120;NULL;Germany;International Movies
s3126;Movie;The Danish Girl;2015;2019;120;120;NULL;Denmark;International Movies
s3126;Movie;The Danish Girl;2015;2019;120;120;NULL;Belgium;International Movies
s3126;Movie;The Danish Girl;2015;2019;120;120;NULL;Japan;International Movies
s3127;Movie;Bangistan;2015;2019;134;134;NULL;India;Comedies
s3127;Movie;Bangistan;2015;2019;134;134;NULL;India;Dramas
s3127;Movie;Bangistan;2015;2019;134;134;NULL;India;International Movies
s3128;TV Show;Cinderella and the Four Knights;2016;2019;1;NULL;1;South Korea;International TV Shows
s3128;TV Show;Cinderella and the Four Knights;2016;2019;1;NULL;1;South Korea;Korean TV Shows
s3128;TV Show;Cinderella and the Four Knights;2016;2019;1;NULL;1;South Korea;Romantic TV Shows
s3129;TV Show;Cocomong;2015;2019;2;NULL;2;United States;Kids' TV
s3129;TV Show;Cocomong;2015;2019;2;NULL;2;United States;Korean TV Shows
s313;TV Show;Cooking With Paris;2021;2021;1;NULL;1;United States;Reality TV
s3130;TV Show;Crash Landing on You;2019;2019;1;NULL;1;South Korea;International TV Shows
s3130;TV Show;Crash Landing on You;2019;2019;1;NULL;1;South Korea;Korean TV Shows
s3130;TV Show;Crash Landing on You;2019;2019;1;NULL;1;South Korea;Romantic TV Shows
s3131;TV Show;Crazy, Lovely, Cool;2018;2019;1;NULL;1;Nigeria;International TV Shows
s3131;TV Show;Crazy, Lovely, Cool;2018;2019;1;NULL;1;Nigeria;TV Dramas
s3132;Movie;Dil Chahta Hai;2001;2019;185;185;NULL;India;Comedies
s3132;Movie;Dil Chahta Hai;2001;2019;185;185;NULL;India;Dramas
s3132;Movie;Dil Chahta Hai;2001;2019;185;185;NULL;India;International Movies
s3133;Movie;Dil Dhadakne Do;2015;2019;174;174;NULL;India;Comedies
s3133;Movie;Dil Dhadakne Do;2015;2019;174;174;NULL;India;Dramas
s3133;Movie;Dil Dhadakne Do;2015;2019;174;174;NULL;India;International Movies
s3134;Movie;Don;2006;2019;169;169;NULL;India;Action & Adventure
s3134;Movie;Don;2006;2019;169;169;NULL;India;International Movies
s3135;Movie;Don 2;2011;2019;148;148;NULL;India;Action & Adventure
s3135;Movie;Don 2;2011;2019;148;148;NULL;Germany;Action & Adventure
s3135;Movie;Don 2;2011;2019;148;148;NULL;India;International Movies
s3135;Movie;Don 2;2011;2019;148;148;NULL;Germany;International Movies
s3135;Movie;Don 2;2011;2019;148;148;NULL;India;Music & Musicals
s3135;Movie;Don 2;2011;2019;148;148;NULL;Germany;Music & Musicals
s3136;Movie;Fukrey;2013;2019;135;135;NULL;India;Action & Adventure
s3136;Movie;Fukrey;2013;2019;135;135;NULL;India;Comedies
s3136;Movie;Fukrey;2013;2019;135;135;NULL;India;Dramas
s3137;Movie;Game;2011;2019;135;135;NULL;India;International Movies
s3137;Movie;Game;2011;2019;135;135;NULL;India;Thrillers
s3138;TV Show;Girls und Panzer;2012;2019;1;NULL;1;Japan;Anime Series
s3138;TV Show;Girls und Panzer;2012;2019;1;NULL;1;Japan;International TV Shows
s3139;Movie;Holy Expectations;2019;2019;89;89;NULL;International;Children & Family Movies
s3139;Movie;Holy Expectations;2019;2019;89;89;NULL;International;Comedies
s3139;Movie;Holy Expectations;2019;2019;89;89;NULL;International;International Movies
s314;TV Show;Autumn's Concerto;2009;2021;1;NULL;1;Taiwan;International TV Shows
s314;TV Show;Autumn's Concerto;2009;2021;1;NULL;1;Taiwan;Romantic TV Shows
s314;TV Show;Autumn's Concerto;2009;2021;1;NULL;1;Taiwan;TV Dramas
s3140;Movie;Honeymoon Travels Pvt. Ltd.;2007;2019;119;119;NULL;India;Comedies
s3140;Movie;Honeymoon Travels Pvt. Ltd.;2007;2019;119;119;NULL;India;Dramas
s3140;Movie;Honeymoon Travels Pvt. Ltd.;2007;2019;119;119;NULL;India;International Movies
s3141;Movie;Isoken;2017;2019;98;98;NULL;Nigeria;Comedies
s3141;Movie;Isoken;2017;2019;98;98;NULL;Nigeria;International Movies
s3141;Movie;Isoken;2017;2019;98;98;NULL;Nigeria;Romantic Movies
s3142;Movie;Karthik Calling Karthik;2010;2019;135;135;NULL;India;Dramas
s3142;Movie;Karthik Calling Karthik;2010;2019;135;135;NULL;India;International Movies
s3142;Movie;Karthik Calling Karthik;2010;2019;135;135;NULL;India;Thrillers
s3143;Movie;Lakshya;2004;2019;185;185;NULL;India;Action & Adventure
s3143;Movie;Lakshya;2004;2019;185;185;NULL;India;Dramas
s3143;Movie;Lakshya;2004;2019;185;185;NULL;India;International Movies
s3144;Movie;Luck by Chance;2009;2019;156;156;NULL;India;Dramas
s3144;Movie;Luck by Chance;2009;2019;156;156;NULL;India;International Movies
s3144;Movie;Luck by Chance;2009;2019;156;156;NULL;India;Romantic Movies
s3145;Movie;Potato Potahto;2017;2019;104;104;NULL;Ghana;Comedies
s3145;Movie;Potato Potahto;2017;2019;104;104;NULL;Ghana;Dramas
s3145;Movie;Potato Potahto;2017;2019;104;104;NULL;Ghana;International Movies
s3146;Movie;Rock On!!;2008;2019;139;139;NULL;India;Dramas
s3146;Movie;Rock On!!;2008;2019;139;139;NULL;India;International Movies
s3146;Movie;Rock On!!;2008;2019;139;139;NULL;India;Music & Musicals
s3147;TV Show;Scooby-Doo!: Mystery Incorporated;2012;2019;2;NULL;2;United States;Kids' TV
s3147;TV Show;Scooby-Doo!: Mystery Incorporated;2012;2019;2;NULL;2;United States;TV Comedies
s3148;Movie;Talaash;2012;2019;140;140;NULL;India;Dramas
s3148;Movie;Talaash;2012;2019;140;140;NULL;India;International Movies
s3148;Movie;Talaash;2012;2019;140;140;NULL;India;Thrillers
s3149;TV Show;What's New Scooby-Doo?;2005;2019;3;NULL;3;United States;Kids' TV
s3149;TV Show;What's New Scooby-Doo?;2005;2019;3;NULL;3;United States;TV Comedies
s315;Movie;Heavy;1995;2021;104;104;NULL;United States;Dramas
s315;Movie;Heavy;1995;2021;104;104;NULL;United States;Independent Movies
s315;Movie;Heavy;1995;2021;104;104;NULL;United States;Romantic Movies
s3150;Movie;Zindagi Na Milegi Dobara;2011;2019;154;154;NULL;India;Comedies
s3150;Movie;Zindagi Na Milegi Dobara;2011;2019;154;154;NULL;India;Dramas
s3150;Movie;Zindagi Na Milegi Dobara;2011;2019;154;154;NULL;India;International Movies
s3151;Movie;6 Underground;2019;2019;129;129;NULL;United States;Action & Adventure
s3151;Movie;6 Underground;2019;2019;129;129;NULL;United States;Dramas
s3152;Movie;A Trip to Jamaica;2016;2019;99;99;NULL;Nigeria;Comedies
s3152;Movie;A Trip to Jamaica;2016;2019;99;99;NULL;Nigeria;International Movies
s3153;Movie;My Wife and I;2017;2019;100;100;NULL;South Africa;Comedies
s3153;Movie;My Wife and I;2017;2019;100;100;NULL;South Africa;International Movies
s3153;Movie;My Wife and I;2017;2019;100;100;NULL;South Africa;Romantic Movies
s3154;Movie;Okafor's Law;2016;2019;110;110;NULL;Nigeria;Comedies
s3154;Movie;Okafor's Law;2016;2019;110;110;NULL;Nigeria;International Movies
s3154;Movie;Okafor's Law;2016;2019;110;110;NULL;Nigeria;Romantic Movies
s3155;Movie;Seven and a half dates;2018;2019;107;107;NULL;International;Dramas
s3155;Movie;Seven and a half dates;2018;2019;107;107;NULL;International;International Movies
